"BehaviorSpace results (NetLogo 6.1.1)"
"CoVprehension_backtracking_V10VersionSite_180520.nlogo"
"Explo_V10_Scenario2"
"05/19/2020 10:06:53:371 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Nombre-de-cas-au-départ","R0-fixé","probability-asymptomatic-infection","Temps-d'attente-pour-la-réalisation-du-test","Probabilité-que-le-test-soit-efficace","Probabilité-de-respect-du-confinement","SCENARIO","[step]","MaxI%","nb-non-S%","epidemic-duration-final","Max-Conf%","total-population-locked%","population-tested%","total-nb-tests","total-nb-contagious","contagious-detected%","contagious-lockeddown%","proportion-non-contagious-lockeddown%","proportion-total-contagious-lockeddown-tracked","proportion-total-contagious-lockeddown-symptom"
"647","1","2","0.1","0","0.95","1","Confinement simple","160","0.25","0.4","40","0.35000000000000003","0.35000000000000003","0.05","1","8","12.5","75","50","0","100"
"657","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.2","0.2","0.05","1","1","100","100","75","0","100"
"661","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.15","0.15","0.05","1","1","100","100","66.66666666666666","0","100"
"663","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"665","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.15","0.15","0.05","1","1","100","100","66.66666666666666","0","100"
"659","1","2","0.1","0","0.95","1","Confinement simple","106","0.15","0.15","27","0.15","0.15","0.05","1","3","33.33333333333333","100","40","0","100"
"650","1","2","0.1","0","0.95","1","Confinement simple","154","0.1","0.15","39","0.2","0.2","0.05","1","3","33.33333333333333","100","50","0","100"
"648","1","2","0.1","0","0.95","1","Confinement simple","168","0.15","0.2","42","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"654","1","2","0.1","0","0.95","1","Confinement simple","153","0.1","0.2","38","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"666","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.15","0.15","0.05","1","1","100","100","66.66666666666666","0","100"
"660","1","2","0.1","0","0.95","1","Confinement simple","113","0.1","0.1","28","0.2","0.2","0.05","2","2","50","100","60","0","100"
"664","1","2","0.1","0","0.95","1","Confinement simple","135","0.1","0.15","34","0.15","0.15","0.05","1","3","33.33333333333333","100","40","0","100"
"671","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.15","0.15","0.05","1","1","100","100","66.66666666666666","0","100"
"658","1","2","0.1","0","0.95","1","Confinement simple","177","0.1","0.2","44","0.35000000000000003","0.35000000000000003","0.05","1","4","25","100","60","0","100"
"675","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"670","1","2","0.1","0","0.95","1","Confinement simple","106","0.15","0.15","27","0.2","0.2","0.05","1","3","33.33333333333333","100","50","0","100"
"669","1","2","0.1","0","0.95","1","Confinement simple","134","0.25","0.3","34","0.35000000000000003","0.35000000000000003","0.05","1","6","16.666666666666664","100","50","0","100"
"678","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"662","1","2","0.1","0","0.95","1","Confinement simple","184","0.25","0.3","46","0.35000000000000003","0.35000000000000003","0.15","3","6","50","100","40","0","100"
"652","1","2","0.1","0","0.95","1","Confinement simple","241","0.2","0.4","60","0.4","0.4","0.05","1","8","12.5","100","46.666666666666664","0","100"
"681","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"668","1","2","0.1","0","0.95","1","Confinement simple","180","0.25","0.35000000000000003","45","0.35000000000000003","0.35000000000000003","0.05","1","7","14.285714285714285","100","46.15384615384615","0","100"
"682","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"676","1","2","0.1","0","0.95","1","Confinement simple","147","0.25","0.3","37","0.35000000000000003","0.35000000000000003","0.05","1","6","16.666666666666664","100","50","0","100"
"672","1","2","0.1","0","0.95","1","Confinement simple","163","0.1","0.15","41","0.15","0.15","0.05","1","3","33.33333333333333","100","40","0","100"
"667","1","2","0.1","0","0.95","1","Confinement simple","211","0.1","0.25","53","0.25","0.25","0.05","1","5","20","100","44.44444444444444","0","100"
"680","1","2","0.1","0","0.95","1","Confinement simple","107","0.2","0.2","27","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"674","1","2","0.1","0","0.95","1","Confinement simple","167","0.1","0.15","42","0.15","0.15","0.05","1","3","33.33333333333333","100","40","0","100"
"687","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"688","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"683","1","2","0.1","0","0.95","1","Confinement simple","122","0.1","0.1","31","0.1","0.1","0.05","1","2","50","100","33.33333333333333","0","100"
"673","1","2","0.1","0","0.95","1","Confinement simple","202","0.1","0.2","51","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"679","1","2","0.1","0","0.95","1","Confinement simple","153","0.2","0.25","38","0.25","0.25","0.05","1","5","20","100","44.44444444444444","0","100"
"690","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"677","1","2","0.1","0","0.95","1","Confinement simple","205","0.1","0.2","51","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"692","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.25","0.25","0.05","1","1","100","100","80","0","100"
"696","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.2","0.2","0.05","1","1","100","100","75","0","100"
"693","1","2","0.1","0","0.95","1","Confinement simple","90","0.1","0.1","23","0.15","0.15","0.05","1","2","50","100","50","0","100"
"684","1","2","0.1","0","0.95","1","Confinement simple","165","0.2","0.3","41","0.3","0.3","0.05","1","6","16.666666666666664","100","40","50","50"
"685","1","2","0.1","0","0.95","1","Confinement simple","167","0.2","0.25","42","0.25","0.25","0.05","1","5","20","100","44.44444444444444","0","100"
"686","1","2","0.1","0","0.95","1","Confinement simple","177","0.2","0.3","44","0.3","0.3","0.05","1","6","16.666666666666664","100","40","50","50"
"700","1","2","0.1","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"701","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"702","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"689","1","2","0.1","0","0.95","1","Confinement simple","158","0.2","0.25","40","0.25","0.25","0.05","1","5","20","100","44.44444444444444","0","100"
"703","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"695","1","2","0.1","0","0.95","1","Confinement simple","143","0.15","0.2","36","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"699","1","2","0.1","0","0.95","1","Confinement simple","113","0.1","0.1","28","0.15","0.15","0.05","1","2","50","100","50","0","100"
"694","1","2","0.1","0","0.95","1","Confinement simple","159","0.1","0.2","40","0.2","0.2","0.05","1","4","25","100","33.33333333333333","50","50"
"706","1","2","0.3","0","0.95","1","Confinement simple","76","0.1","0.1","19","0.15","0.15","0.05","1","2","50","100","33.33333333333333","50","50"
"707","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"705","1","2","0.3","0","0.95","1","Confinement simple","88","0.15","0.15","22","0.2","0.2","0.05","1","3","33.33333333333333","100","25","66.66666666666666","33.33333333333333"
"708","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"709","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"704","1","2","0.3","0","0.95","1","Confinement simple","124","0.15","0.15","31","0.2","0.2","0.05","1","3","33.33333333333333","100","50","0","100"
"714","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"698","1","2","0.1","0","0.95","1","Confinement simple","178","0.25","0.4","45","0.4","0.4","0.1","2","8","25","100","42.857142857142854","0","100"
"715","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.2","0.2","0.05","1","1","100","100","75","0","100"
"716","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"717","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.05","0.05","0.05","1","1","100","100","0","0","100"
"697","1","2","0.1","0","0.95","1","Confinement simple","203","0.1","0.2","51","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"712","1","2","0.3","0","0.95","1","Confinement simple","121","0.15","0.15","30","0.15","0.15","0.05","1","3","33.33333333333333","100","40","0","100"
"718","1","2","0.3","0","0.95","1","Confinement simple","93","0.1","0.1","23","0.1","0.1","0.05","1","2","50","100","33.33333333333333","0","100"
"691","1","2","0.1","0","0.95","1","Confinement simple","251","0.7000000000000001","1.05","63","1.25","1.25","0.3","6","21","28.57142857142857","95.23809523809523","35.483870967741936","57.14285714285714","42.857142857142854"
"720","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.2","0.2","0.05","1","1","100","100","75","0","100"
"721","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"719","1","2","0.3","0","0.95","1","Confinement simple","92","0.1","0.1","23","0","0","0","0","2","0","0","0","0","0"
"722","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.05","0.05","0.05","1","1","100","100","0","0","100"
"711","1","2","0.3","0","0.95","1","Confinement simple","143","0.2","0.25","36","0.25","0.25","0.05","1","5","20","100","44.44444444444444","0","100"
"725","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.15","0.15","0.05","1","1","100","100","66.66666666666666","0","100"
"726","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"710","1","2","0.3","0","0.95","1","Confinement simple","170","0.1","0.2","43","0.2","0.2","0.05","2","4","25","100","42.857142857142854","0","100"
"727","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"713","1","2","0.3","0","0.95","1","Confinement simple","171","0.1","0.2","43","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"723","1","2","0.3","0","0.95","1","Confinement simple","91","0.1","0.1","23","0.25","0.25","0.05","1","2","50","100","66.66666666666666","0","100"
"728","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"732","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"733","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"734","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"735","1","2","0.3","0","0.95","1","Confinement simple","95","0.1","0.1","24","0","0","0","0","2","0","0","0","0","0"
"736","1","2","0.3","0","0.95","1","Confinement simple","99","0.1","0.1","25","0.15","0.15","0.05","1","2","50","100","50","0","100"
"740","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"741","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.2","0.2","0.05","1","1","100","100","75","0","100"
"729","1","2","0.3","0","0.95","1","Confinement simple","129","0.1","0.15","32","0.2","0.2","0.05","1","3","33.33333333333333","100","50","0","100"
"737","1","2","0.3","0","0.95","1","Confinement simple","93","0.1","0.1","23","0.1","0.1","0.05","1","2","50","100","33.33333333333333","0","100"
"744","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.15","0.15","0.05","1","1","100","100","66.66666666666666","0","100"
"738","1","2","0.3","0","0.95","1","Confinement simple","109","0.2","0.2","27","0.25","0.25","0.05","1","4","25","100","50","0","100"
"746","1","2","0.3","0","0.95","1","Confinement simple","93","0.1","0.1","23","0.2","0.2","0.05","1","2","50","100","60","0","100"
"747","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"724","1","2","0.3","0","0.95","1","Confinement simple","211","0.1","0.2","53","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"731","1","2","0.3","0","0.95","1","Confinement simple","190","0.15","0.3","48","0.5","0.5","0.1","2","6","33.33333333333333","100","57.14285714285714","0","100"
"751","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"730","1","2","0.3","0","0.95","1","Confinement simple","194","0.15","0.25","49","0.25","0.25","0.05","1","5","20","100","44.44444444444444","0","100"
"745","1","2","0.3","0","0.95","1","Confinement simple","132","0.05","0.1","33","0.15","0.15","0.05","1","2","50","100","50","0","100"
"739","1","2","0.3","0","0.95","1","Confinement simple","162","0.15","0.2","41","0.3","0.3","0.05","1","4","25","100","55.55555555555556","0","100"
"754","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"743","1","2","0.3","0","0.95","1","Confinement simple","158","0.1","0.2","40","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"752","1","2","0.3","0","0.95","1","Confinement simple","102","0.15","0.15","26","0.25","0.25","0.05","1","3","33.33333333333333","100","50","50","50"
"755","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"750","1","2","0.3","0","0.95","1","Confinement simple","127","0.25","0.3","32","0.3","0.3","0.05","1","6","16.666666666666664","100","45.45454545454545","0","100"
"742","1","2","0.3","0","0.95","1","Confinement simple","196","0.25","0.35000000000000003","49","0.4","0.4","0.1","2","7","28.57142857142857","71.42857142857143","37.5","60","40"
"757","1","2","0.3","0","0.95","1","Confinement simple","88","0.1","0.1","22","0.2","0.2","0.05","1","2","50","100","50","50","50"
"753","1","2","0.3","0","0.95","1","Confinement simple","135","0.1","0.15","34","0.15","0.15","0.05","1","3","33.33333333333333","100","40","0","100"
"762","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"764","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0","0","0","0","1","0","0","0","0","0"
"759","1","2","0.3","0","0.95","1","Confinement simple","120","0.25","0.25","30","0.25","0.25","0.05","1","5","20","100","37.5","50","50"
"760","1","2","0.3","0","0.95","1","Confinement simple","127","0.05","0.1","32","0.15","0.15","0.05","1","2","50","50","66.66666666666666","0","100"
"768","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.2","0.2","0.05","1","1","100","100","75","0","100"
"749","1","2","0.3","0","0.95","1","Confinement simple","207","0.2","0.35000000000000003","52","0.35000000000000003","0.35000000000000003","0.05","1","7","14.285714285714285","100","46.15384615384615","0","100"
"748","1","2","0.3","0","0.95","1","Confinement simple","211","0.05","0.15","53","0.15","0.15","0.05","1","3","33.33333333333333","100","40","0","100"
"763","1","2","0.3","0","0.95","1","Confinement simple","122","0.15","0.15","31","0.15","0.15","0.05","1","3","33.33333333333333","100","40","0","100"
"771","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"765","1","2","0.3","0","0.95","1","Confinement simple","127","0.15","0.2","32","0.3","0.3","0.1","2","4","50","100","50","0","100"
"756","1","2","0.3","0","0.95","1","Confinement simple","173","0.15","0.3","43","0.35000000000000003","0.35000000000000003","0.05","1","6","16.666666666666664","100","50","0","100"
"772","1","2","0.3","0","0.95","1","Confinement simple","72","0.05","0.05","18","0.1","0.1","0.05","1","1","100","100","50","0","100"
"766","1","2","0.3","0","0.95","1","Confinement simple","138","0.2","0.25","35","0.3","0.3","0.05","1","5","20","100","50","0","100"
"761","1","2","0.3","0","0.95","1","Confinement simple","166","0.15","0.2","42","0.2","0.2","0.05","1","4","25","100","42.857142857142854","0","100"
"767","1","2","0.3","0","0.95","1","Confinement simple","131","0.25","0.3","33","0.35000000000000003","0.35000000000000003","0.05","1","6","16.666666666666664","100","50","0","100"
