"BehaviorSpace results (NetLogo 6.1.1)"
"CoVprehension_backtracking_V11VersionSite_250520.nlogo"
"Explo_V11_Scenario-1-2"
"05/26/2020 00:09:04:623 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Nombre-de-cas-au-départ","R0-fixé","probability-asymptomatic-infection","Temps-d'attente-pour-la-réalisation-du-test","Probabilité-que-le-test-soit-efficace","Probabilité-de-respect-du-confinement","fixed-seed?","SCENARIO","Repartition-initiale-des-malades","[step]","MaxI%","nb-non-S%","epidemic-duration-final","Max-Conf%","total-population-locked%"
"231","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","84","1","1","21","0","0"
"225","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","181","1","1.2","45","0","0"
"228","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","152","1.05","1.25","38","0","0"
"221","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","232","1.3","1.9","58","0","0"
"232","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","128","1.2","1.3","32","0","0"
"224","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","216","1.2","1.4500000000000002","54","0","0"
"236","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","112","1.2","1.2","28","0","0"
"229","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","183","1","1.2","46","0","0"
"209","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","372","1.0999999999999999","3","93","0","0"
"226","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","212","1.2","1.4500000000000002","53","0","0"
"235","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","140","1.0999999999999999","1.2","35","0","0"
"233","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","170","0.8999999999999999","1.05","43","0","0"
"237","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","139","1.05","1.0999999999999999","35","0","0"
"238","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","140","1.0999999999999999","1.15","35","0","0"
"242","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","116","1.05","1.05","29","0","0"
"239","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","124","1.3","1.3","31","0","0"
"234","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","200","1.15","1.7000000000000002","50","0","0"
"243","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","132","1.0999999999999999","1.15","33","0","0"
"240","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","164","1.15","1.2","41","0","0"
"245","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","128","1.05","1.0999999999999999","32","0","0"
"241","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","184","1.15","1.4000000000000001","46","0","0"
"247","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","139","1.15","1.3","35","0","0"
"244","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","144","0.95","1.15","36","0","0"
"248","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","140","0.95","1.05","35","0","0"
"230","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","320","1.2","2.3","80","0","0"
"250","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","144","1.0999999999999999","1.25","36","0","0"
"227","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","372","0.95","2.0500000000000003","93","0","0"
"253","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","165","1.05","1.5","41","0","0"
"257","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","131","1.25","1.3","33","0","0"
"255","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","149","1","1.25","37","0","0"
"249","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","224","1.05","1.3","56","0","0"
"252","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","192","1.0999999999999999","1.35","48","0","0"
"256","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","143","1.4000000000000001","1.5","36","0","0"
"254","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","165","1","1.15","41","0","0"
"261","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","120","1.25","1.25","30","0","0"
"260","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","124","1.25","1.25","31","0","0"
"251","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","224","1.2","1.7000000000000002","56","0","0"
"262","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","130","0.95","1","33","0","0"
"258","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","180","1.35","1.6500000000000001","45","0","0"
"268","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","112","1","1","28","0","0"
"270","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","106","1.0999999999999999","1.0999999999999999","27","0","0"
"269","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","124","1.15","1.15","31","0","0"
"266","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","137","1.05","1.0999999999999999","34","0","0"
"264","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","164","1","1.0999999999999999","41","0","0"
"272","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","118","1","1","30","0","0"
"265","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","149","1.0999999999999999","1.35","37","0","0"
"273","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","134","1.15","1.2","34","0","0"
"274","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","113","1.05","1.05","28","0","0"
"259","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","276","1.15","1.7000000000000002","69","0","0"
"267","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","196","1","1.25","49","0","0"
"263","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","252","1","1.9","63","0","0"
"276","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","140","1","1.05","35","0","0"
"275","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","188","1.15","1.7500000000000002","47","0","0"
"277","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","136","1.05","1.25","34","0","0"
"280","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","128","1.05","1.0999999999999999","32","0","0"
"271","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","269","1.0999999999999999","1.6500000000000001","67","0","0"
"278","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","195","1.0999999999999999","1.25","49","0","0"
"284","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","184","1.15","1.3","46","0","0"
"286","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","148","1","1.05","37","0","0"
"281","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","211","1.05","1.4500000000000002","53","0","0"
"283","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","204","1.0999999999999999","1.3","51","0","0"
"287","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","157","1","1.2","39","0","0"
"291","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","128","1.05","1.15","32","0","0"
"288","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","143","1.05","1.0999999999999999","36","0","0"
"285","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","192","0.8999999999999999","1.4500000000000002","48","0","0"
"282","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","238","1.25","1.7999999999999998","60","0","0"
"290","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","157","1.05","1.25","39","0","0"
"279","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","284","1.15","1.8499999999999999","71","0","0"
"214","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","773","17.95","58.599999999999994","193","0","0"
"294","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","112","1","1","28","0","0"
"292","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","145","1.05","1.15","36","0","0"
"293","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","163","1.15","1.4000000000000001","41","0","0"
"300","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","117","1.0999999999999999","1.0999999999999999","29","0","0"
"301","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","110","1","1","28","0","0"
"296","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","153","1","1.3","38","0","0"
"295","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","175","1","1.0999999999999999","44","0","0"
"303","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","128","0.95","1.05","32","0","0"
"298","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","172","1","1.15","43","0","0"
"289","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","286","1.05","1.6500000000000001","72","0","0"
"308","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","111","1.05","1.05","28","0","0"
"311","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","95","0.95","0.95","24","0","0"
"297","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","226","1.0999999999999999","2.35","57","0","0"
"299","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","215","1.2","1.6","54","0","0"
"313","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","93","0.95","0.95","23","0","0"
"305","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","172","1.2","1.6","43","0","0"
"302","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","220","1.15","1.4000000000000001","55","0","0"
"310","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","140","0.8999999999999999","0.95","35","0","0"
"309","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","140","1.2","1.3","35","0","0"
"306","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","208","1.3","1.7000000000000002","52","0","0"
"312","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","150","1.15","1.25","38","0","0"
"315","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","120","1","1","30","0","0"
"317","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","86","0.95","0.95","22","0","0"
"321","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","89","0.95","0.95","22","0","0"
"304","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","264","1.4000000000000001","2.0500000000000003","66","0","0"
"246","18","1","0.3","0","0.95","1","false","Laisser-faire","Concentrés","714","24","68.10000000000001","179","0","0"
"314","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","194","0.95","1.2","49","0","0"
"326","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","92","1","1","23","0","0"
"323","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","128","0.8999999999999999","1","32","0","0"
"316","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","184","1","1.15","46","0","0"
"324","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","139","1","1.05","35","0","0"
"319","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","188","1","1.15","47","0","0"
"320","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","176","1","1.3","44","0","0"
"322","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","180","0.8999999999999999","1.0999999999999999","45","0","0"
"325","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","157","0.95","1.15","39","0","0"
"329","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","137","1","1.05","34","0","0"
"318","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","238","1","1.2","60","0","0"
"332","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","147","1.0999999999999999","1.2","37","0","0"
"333","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","140","1.05","1.0999999999999999","35","0","0"
"328","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","207","1.2","1.7999999999999998","52","0","0"
"339","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","96","1.05","1.05","24","0","0"
"331","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","178","0.95","1.25","45","0","0"
"330","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","198","1.05","1.4000000000000001","50","0","0"
"341","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","96","0.95","0.95","24","0","0"
"338","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","141","0.95","1.05","35","0","0"
"337","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","158","0.95","1.0999999999999999","40","0","0"
"343","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","72","0.8999999999999999","0.8999999999999999","18","0","0"
"334","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","200","0.95","1.2","50","0","0"
"342","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","142","1.15","1.25","36","0","0"
"327","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","285","1","1.6","71","0","0"
"336","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","208","1.35","1.6","52","0","0"
"335","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","220","1.25","1.7999999999999998","55","0","0"
"348","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","88","0.95","0.95","22","0","0"
"344","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","138","0.8999999999999999","0.95","35","0","0"
"340","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","204","1","1.4000000000000001","51","0","0"
"347","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","128","0.95","1","32","0","0"
"346","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","149","1.0999999999999999","1.3","37","0","0"
"352","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","113","1","1","28","0","0"
"350","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","148","1.05","1.15","37","0","0"
"353","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","124","1","1","31","0","0"
"349","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","172","1.05","1.15","43","0","0"
"356","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","120","1","1","30","0","0"
"355","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","133","1","1.0999999999999999","33","0","0"
"358","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","117","1.0999999999999999","1.0999999999999999","29","0","0"
"357","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","137","1.05","1.2","34","0","0"
"359","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","119","1.0999999999999999","1.0999999999999999","30","0","0"
"345","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","244","1.25","1.6500000000000001","61","0","0"
"364","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","72","0.8999999999999999","0.8999999999999999","18","0","0"
"351","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","207","0.95","1.3","52","0","0"
"354","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","228","0.95","1.2","57","0","0"
"369","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","107","1.15","1.15","27","0","0"
"367","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","127","1","1.05","32","0","0"
"368","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","124","1.15","1.15","31","0","0"
"361","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","207","0.95","1.25","52","0","0"
"365","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","152","0.95","1.3","38","0","0"
"360","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","221","1","1.25","55","0","0"
"373","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","116","0.95","0.95","29","0","0"
"370","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","144","1.05","1.2","36","0","0"
"372","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","136","0.8999999999999999","1","34","0","0"
"366","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","192","1.05","1.2","48","0","0"
"374","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","141","1.0999999999999999","1.2","35","0","0"
"371","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","160","1","1.4500000000000002","40","0","0"
"362","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","248","1.15","1.4500000000000002","62","0","0"
"375","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","104","1.05","1.05","26","0","0"
"377","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","120","1","1","30","0","0"
"379","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","126","1.3","1.3","32","0","0"
"376","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","156","1","1.3","39","0","0"
"382","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","128","0.8999999999999999","0.95","32","0","0"
"363","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","306","1.05","1.7500000000000002","77","0","0"
"380","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","144","1.25","1.4000000000000001","36","0","0"
"389","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","92","1","1","23","0","0"
"378","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","163","1.0999999999999999","1.3","41","0","0"
"384","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","140","0.95","1","35","0","0"
"386","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","149","1.2","1.3","37","0","0"
"385","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","172","1.15","1.6","43","0","0"
"387","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","168","0.95","1.15","42","0","0"
"390","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","144","1.15","1.25","36","0","0"
"395","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","107","0.95","0.95","27","0","0"
"388","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","194","1.0999999999999999","1.5","49","0","0"
"391","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","152","0.8999999999999999","1","38","0","0"
"381","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","248","0.8999999999999999","1.25","62","0","0"
"398","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","101","0.95","0.95","25","0","0"
"396","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","129","1","1.15","32","0","0"
"397","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","158","1","1.0999999999999999","40","0","0"
"307","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","783","17.95","66.60000000000001","196","0","0"
"400","18","1","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","111","1.15","1.15","28","0","0"
